student_id,school,year_enrollment,project
1220504,"Literature, Science, and the Arts",22,Undergraduate
1220505,Education,22,Undergraduate
1220506,Education,22,Undergraduate
1220507,Education,22,Undergraduate
1220508,"Literature, Science, and the Arts",22,Undergraduate
1220509,"Literature, Science, and the Arts",22,Undergraduate
1220510,"Literature, Science, and the Arts",22,Undergraduate
1220511,Medicine,22,Undergraduate
1220512,"Literature, Science, and the Arts",22,Undergraduate
1220513,Engineering,22,Undergraduate
1220514,"Literature, Science, and the Arts",22,Undergraduate
1220515,"Literature, Science, and the Arts",22,Undergraduate
1220516,"Literature, Science, and the Arts",22,Undergraduate
1220517,"Literature, Science, and the Arts",22,Undergraduate
1220518,Engineering,22,Undergraduate
1220519,"Literature, Science, and the Arts",22,Undergraduate
1220520,"Literature, Science, and the Arts",22,Undergraduate
1220521,"Literature, Science, and the Arts",22,Undergraduate
1220522,Education,22,Undergraduate
1220523,Engineering,22,Undergraduate
1220524,"Literature, Science, and the Arts",22,Undergraduate
1220525,"Literature, Science, and the Arts",22,Undergraduate
1220526,"Literature, Science, and the Arts",22,Undergraduate
1220527,"Literature, Science, and the Arts",22,Undergraduate
1220528,Engineering,22,Undergraduate
1220529,"Literature, Science, and the Arts",22,Undergraduate
1220530,"Literature, Science, and the Arts",22,Undergraduate
1220531,"Literature, Science, and the Arts",22,Undergraduate
1220532,"Literature, Science, and the Arts",22,Undergraduate
1220533,"Literature, Science, and the Arts",22,Undergraduate
1220534,"Literature, Science, and the Arts",22,Undergraduate
1220535,"Literature, Science, and the Arts",22,Undergraduate
1220536,Engineering,22,Undergraduate
1220537,"Literature, Science, and the Arts",22,Undergraduate
1220538,Engineering,22,Undergraduate
1220539,Education,22,Undergraduate
1220540,"Literature, Science, and the Arts",22,Undergraduate
1220541,"Literature, Science, and the Arts",22,Undergraduate
1220542,Education,22,Undergraduate
1220543,"Literature, Science, and the Arts",22,Undergraduate
1220544,Engineering,22,Undergraduate
1220545,Medicine,22,Undergraduate
1220546,"Literature, Science, and the Arts",22,Undergraduate
1220547,"Literature, Science, and the Arts",22,Undergraduate
1220548,Medicine,22,Undergraduate
1220549,"Literature, Science, and the Arts",22,Undergraduate
1220550,"Literature, Science, and the Arts",22,Undergraduate
1220551,"Literature, Science, and the Arts",22,Undergraduate
1220552,"Literature, Science, and the Arts",22,Undergraduate
1220553,"Literature, Science, and the Arts",22,Undergraduate
1220554,Engineering,22,Undergraduate
1220555,"Literature, Science, and the Arts",22,Undergraduate
1220556,"Literature, Science, and the Arts",22,Undergraduate
1220557,"Literature, Science, and the Arts",22,Undergraduate
1220558,"Literature, Science, and the Arts",22,Undergraduate
1220559,"Literature, Science, and the Arts",22,Undergraduate
1220560,"Literature, Science, and the Arts",22,Undergraduate
1220561,Engineering,22,Undergraduate
1220562,Engineering,22,Undergraduate
1220563,"Literature, Science, and the Arts",22,Undergraduate
1220564,Education,22,Undergraduate
1220565,Education,22,Undergraduate
1220566,"Literature, Science, and the Arts",22,Undergraduate
1220567,Engineering,22,Undergraduate
1220568,Education,22,Undergraduate
1220569,"Literature, Science, and the Arts",22,Undergraduate
1220570,Education,22,Undergraduate
1220571,"Literature, Science, and the Arts",22,Undergraduate
1220572,"Literature, Science, and the Arts",22,Undergraduate
1220573,"Literature, Science, and the Arts",22,Undergraduate
1220574,Education,22,Undergraduate
1220575,Engineering,22,Undergraduate
1220576,"Literature, Science, and the Arts",22,Undergraduate
1220577,"Literature, Science, and the Arts",22,Undergraduate
1220578,Engineering,22,Undergraduate
1220579,"Literature, Science, and the Arts",22,Undergraduate
1220580,"Literature, Science, and the Arts",22,Undergraduate
1220581,"Literature, Science, and the Arts",22,Undergraduate
1220582,"Literature, Science, and the Arts",22,Undergraduate
1220583,Engineering,22,Undergraduate
1220584,"Literature, Science, and the Arts",22,Undergraduate
1220585,"Literature, Science, and the Arts",22,Undergraduate
1220586,"Literature, Science, and the Arts",22,Undergraduate
1220587,Medicine,22,Undergraduate
1220588,"Literature, Science, and the Arts",22,Undergraduate
1220589,"Literature, Science, and the Arts",22,Undergraduate
1220590,"Literature, Science, and the Arts",22,Undergraduate
1220591,Education,22,Undergraduate
1220592,Medicine,22,Undergraduate
1220593,"Literature, Science, and the Arts",22,Undergraduate
1220594,Engineering,22,Undergraduate
1220595,"Literature, Science, and the Arts",22,Undergraduate
1220596,"Literature, Science, and the Arts",22,Undergraduate
1220597,Education,22,Undergraduate
1220598,"Literature, Science, and the Arts",22,Undergraduate
1220599,Education,22,Undergraduate
1220600,"Literature, Science, and the Arts",22,Undergraduate
1220601,"Literature, Science, and the Arts",22,Undergraduate
1220602,Education,22,Undergraduate
1220603,Education,22,Undergraduate
1220604,"Literature, Science, and the Arts",22,Undergraduate
1220605,"Literature, Science, and the Arts",22,Undergraduate
1220606,Medicine,22,Undergraduate
1220607,"Literature, Science, and the Arts",22,Undergraduate
1220608,"Literature, Science, and the Arts",22,Undergraduate
1220609,"Literature, Science, and the Arts",22,Undergraduate
1220610,"Literature, Science, and the Arts",22,Undergraduate
1220611,"Literature, Science, and the Arts",22,Undergraduate
1220612,Engineering,22,Undergraduate
1220613,Engineering,22,Undergraduate
1220614,"Literature, Science, and the Arts",22,Undergraduate
1220615,"Literature, Science, and the Arts",22,Undergraduate
1220616,Engineering,22,Undergraduate
1220617,"Literature, Science, and the Arts",22,Undergraduate
1220618,"Literature, Science, and the Arts",22,Undergraduate
1220619,"Literature, Science, and the Arts",22,Undergraduate
1220620,"Literature, Science, and the Arts",22,Undergraduate
1220621,Medicine,22,Undergraduate
1220622,Medicine,22,Undergraduate
1220623,"Literature, Science, and the Arts",22,Undergraduate
1220624,"Literature, Science, and the Arts",22,Undergraduate
1220625,Education,22,Undergraduate
1220626,"Literature, Science, and the Arts",22,Undergraduate
1220627,Education,22,Undergraduate
1220628,"Literature, Science, and the Arts",22,Undergraduate
1220629,Engineering,22,Undergraduate
1220630,"Literature, Science, and the Arts",22,Undergraduate
1220631,Engineering,22,Undergraduate
1220632,"Literature, Science, and the Arts",22,Undergraduate
1220633,"Literature, Science, and the Arts",22,Undergraduate
1220634,Engineering,22,Undergraduate
1220635,Engineering,22,Undergraduate
1220636,Medicine,22,Undergraduate
1220637,"Literature, Science, and the Arts",22,Undergraduate
1220638,"Literature, Science, and the Arts",22,Undergraduate
1220639,Medicine,22,Undergraduate
1220640,"Literature, Science, and the Arts",22,Undergraduate
1220641,"Literature, Science, and the Arts",22,Undergraduate
1220642,"Literature, Science, and the Arts",22,Undergraduate
1220643,"Literature, Science, and the Arts",22,Undergraduate
1220644,"Literature, Science, and the Arts",22,Undergraduate
1220645,"Literature, Science, and the Arts",22,Undergraduate
1220646,"Literature, Science, and the Arts",22,Undergraduate
1220647,Education,22,Undergraduate
1220648,"Literature, Science, and the Arts",22,Undergraduate
1220649,Education,22,Undergraduate
1220650,Engineering,22,Undergraduate
1220651,Education,22,Undergraduate
1220652,"Literature, Science, and the Arts",22,Undergraduate
1220653,"Literature, Science, and the Arts",22,Undergraduate
1220654,Engineering,22,Undergraduate
1220655,"Literature, Science, and the Arts",22,Undergraduate
1220656,"Literature, Science, and the Arts",22,Undergraduate
1220657,"Literature, Science, and the Arts",22,Undergraduate
1220658,Education,22,Undergraduate
1220659,"Literature, Science, and the Arts",22,Undergraduate
1220660,"Literature, Science, and the Arts",22,Undergraduate
1220661,"Literature, Science, and the Arts",22,Undergraduate
1220662,"Literature, Science, and the Arts",22,Undergraduate
1220663,"Literature, Science, and the Arts",22,Undergraduate
1220664,Education,22,Undergraduate
1220665,"Literature, Science, and the Arts",22,Undergraduate
1220666,"Literature, Science, and the Arts",22,Undergraduate
1220667,"Literature, Science, and the Arts",22,Undergraduate
1220668,"Literature, Science, and the Arts",22,Undergraduate
1220669,Medicine,22,Undergraduate
1220670,"Literature, Science, and the Arts",22,Undergraduate
1220671,Engineering,22,Undergraduate
1220672,"Literature, Science, and the Arts",22,Undergraduate
1220673,"Literature, Science, and the Arts",22,Undergraduate
1220674,Medicine,22,Undergraduate
1220675,"Literature, Science, and the Arts",22,Undergraduate
1220676,"Literature, Science, and the Arts",22,Undergraduate
1220677,"Literature, Science, and the Arts",22,Undergraduate
1220678,"Literature, Science, and the Arts",22,Undergraduate
1220679,"Literature, Science, and the Arts",22,Undergraduate
1220680,"Literature, Science, and the Arts",22,Undergraduate
1220681,"Literature, Science, and the Arts",22,Undergraduate
1220682,"Literature, Science, and the Arts",22,Undergraduate
1220683,"Literature, Science, and the Arts",22,Undergraduate
1220684,"Literature, Science, and the Arts",22,Undergraduate
1220685,Medicine,22,Undergraduate
1220686,"Literature, Science, and the Arts",22,Undergraduate
1220687,"Literature, Science, and the Arts",22,Undergraduate
1220688,"Literature, Science, and the Arts",22,Undergraduate
1220689,Engineering,22,Undergraduate
1220690,Engineering,22,Undergraduate
1220691,"Literature, Science, and the Arts",22,Undergraduate
1220692,Medicine,22,Undergraduate
1220693,"Literature, Science, and the Arts",22,Undergraduate
1220694,"Literature, Science, and the Arts",22,Undergraduate
1220695,"Literature, Science, and the Arts",22,Undergraduate
1220696,Education,22,Undergraduate
1220697,"Literature, Science, and the Arts",22,Undergraduate
1220698,Engineering,22,Undergraduate
1220699,"Literature, Science, and the Arts",22,Undergraduate
1220700,Education,22,Undergraduate
1220701,Education,22,Undergraduate
1220702,"Literature, Science, and the Arts",22,Undergraduate
1220703,"Literature, Science, and the Arts",22,Undergraduate
1220704,"Literature, Science, and the Arts",22,Undergraduate
1220705,"Literature, Science, and the Arts",22,Undergraduate
1220706,"Literature, Science, and the Arts",22,Undergraduate
1220707,Engineering,22,Undergraduate
1220708,"Literature, Science, and the Arts",22,Undergraduate
1220709,Medicine,22,Undergraduate
1220710,Medicine,22,Undergraduate
1220711,Engineering,22,Undergraduate
1220712,"Literature, Science, and the Arts",22,Undergraduate
1220713,"Literature, Science, and the Arts",22,Undergraduate
1220714,"Literature, Science, and the Arts",22,Undergraduate
1220715,"Literature, Science, and the Arts",22,Undergraduate
1220716,Medicine,22,Undergraduate
1220717,"Literature, Science, and the Arts",22,Undergraduate
1220718,Medicine,22,Undergraduate
1220719,Engineering,22,Undergraduate
1220720,"Literature, Science, and the Arts",22,Undergraduate
1220721,"Literature, Science, and the Arts",22,Undergraduate
1220722,"Literature, Science, and the Arts",22,Undergraduate
1220723,"Literature, Science, and the Arts",22,Undergraduate
1220724,"Literature, Science, and the Arts",22,Undergraduate
1220725,"Literature, Science, and the Arts",22,Undergraduate
1220726,"Literature, Science, and the Arts",22,Undergraduate
1220727,"Literature, Science, and the Arts",22,Undergraduate
1220728,"Literature, Science, and the Arts",22,Undergraduate
1220729,"Literature, Science, and the Arts",22,Undergraduate
1220730,"Literature, Science, and the Arts",22,Undergraduate
1220731,"Literature, Science, and the Arts",22,Undergraduate
1220732,"Literature, Science, and the Arts",22,Undergraduate
1220733,"Literature, Science, and the Arts",22,Undergraduate
1220734,"Literature, Science, and the Arts",22,Undergraduate
1220735,Education,22,Undergraduate
1220736,"Literature, Science, and the Arts",22,Undergraduate
1220737,"Literature, Science, and the Arts",22,Undergraduate
1220738,Engineering,22,Undergraduate
1220739,"Literature, Science, and the Arts",22,Undergraduate
1220740,"Literature, Science, and the Arts",22,Undergraduate
1220741,"Literature, Science, and the Arts",22,Undergraduate
1220742,"Literature, Science, and the Arts",22,Undergraduate
1220743,"Literature, Science, and the Arts",22,Undergraduate
1220744,Medicine,22,Undergraduate
1220745,Education,22,Undergraduate
1220746,"Literature, Science, and the Arts",22,Undergraduate
1220747,"Literature, Science, and the Arts",22,Undergraduate
1220748,Engineering,22,Undergraduate
1220749,"Literature, Science, and the Arts",22,Undergraduate
1220750,"Literature, Science, and the Arts",22,Undergraduate
1220751,Engineering,22,Undergraduate
1220752,Medicine,22,Undergraduate
1220753,"Literature, Science, and the Arts",22,Undergraduate
1220754,Education,22,Undergraduate
1220755,"Literature, Science, and the Arts",22,Undergraduate
1220756,Education,22,Undergraduate
1220757,"Literature, Science, and the Arts",22,Undergraduate
1220758,"Literature, Science, and the Arts",22,Undergraduate
1220759,Medicine,22,Undergraduate
1220760,"Literature, Science, and the Arts",22,Undergraduate
1220761,"Literature, Science, and the Arts",22,Undergraduate
1220762,"Literature, Science, and the Arts",22,Undergraduate
1220763,Medicine,22,Undergraduate
1220764,"Literature, Science, and the Arts",22,Undergraduate
1220765,"Literature, Science, and the Arts",22,Undergraduate
1220766,"Literature, Science, and the Arts",22,Undergraduate
1220767,"Literature, Science, and the Arts",22,Undergraduate
1220768,"Literature, Science, and the Arts",22,Undergraduate
1220769,Medicine,22,Undergraduate
1220770,Engineering,22,Undergraduate
1220771,"Literature, Science, and the Arts",22,Undergraduate
1220772,"Literature, Science, and the Arts",22,Undergraduate
